Sentiment,Label,CleanedReview
Positive,1,amaz white truffl menu we had an amaz white truffl menu with veri tast wine for each cours the servic wa veri good
Positive,1,great food fantast winethi wa an absolut love place the waiter were fantast and knowledg the food wa great and the wine absolut amaz realli cozi place
Positive,1,excel restaur must visit in romean excel restaur with veri tasti food if you love truffl thi is the place for you the servic wa veri good the waitress answer all our question regard the dish we even got a wine to tast and a littl present when we finish our great dinner a small bottl of oliv oil recommend restaur in rome
Positive,1,amaz experiencefrom the servic to the set to the food the experi wa truli amaz the littl touch for a birthday in our parti wa the cherri on the cake would recommend anyon visit rome to check thi place out especi if they are a fan of truffl we will definit be return when we visit rome again
Positive,1,cosi atmospher and great foodw visit ad hoc in juli and had their tast menu and wine the restaur ha a cosi warm feel and the staff are veri knowledg and welcom everi wonder cours we had wa accompani by delici wine so i can onli thank the ad hoc team for a great dine experi
Positive,1,what a special mealat here for our wed anniversari had the truffl taster menu the food and the servic wa outstand the staff are extrem hard work and everyon seem to help out so we didn t have the same waitress the whole night but they were all equal pleasant and profession the food wa divin howev even with such small taster you start to feel quit full by the time the dessert arriv and it s a realli interest way to tri new thing and enjoy differ italian wine includ a small appetis there are 6 love cours to get through bread serv on the side is also vari and tasti but it can fill you up thi is not somewher you would eat regularli but it is wonder for a special occas
Positive,1,fantasticw here for our anniversari dinner the restaur is well known for it tast menu and it truffl flavour dish the servic wa good and the food and wine pair through the tast menu excel expens but thi is fine dine and well worth it
Positive,1,excel experiencei ve read the neg review and our experi could not have been more pleasant albeit the tast menu take approxim 1 1 5 hour but that is part of the experi the food and wine pair were amaz and surprisingli we both left feel more than satisfi in term of the amount of food we ate we found the staff to be pleasant and attent and they provid numer free treat and a small bottl of truffl oil when we left definit worth the time and money
Positive,1,fantasticw visit ad hoc for a 50th birthday celebr the food and servic were brilliant staff veri warm friendli and help veri memor even
Positive,1,an experiencethi place is veri good servic and food absolut one of my best experi with truffl i had a delici time thank you so much for treat u so well the food wa fantast i had the truffl experi
Positive,1,amaz restur right from the moment we enter we were greet by the kind and proffession hostess who show u into a veri classi and cosi dine room where we were immediatli offer a welcom drink we both had the roman tast menu and were blown away by how much tast they manag to incorpor into the rel simpl dish not to mention all the extra littl treat we were offer by the kitchen free of charg the onli problem that i could possibl point out is our shock when we finish our dessert full and quit content and were present with yet anoth plate of small treat if you are ever in rome you should definetli vist ad hoc for a food experi that will stay with you
Positive,1,fabul eveningfrom the moment we arriv we were look after by all the staff we had one of the tast menu with wine flight and both the food and wine were fantast noth wa too much troubl and when my partner ask for a small top up he wa brought anoth big glass the atmospher in the restaur wa love and we were given a gift at the en dof the even a littl bottl of oliv oil i cannot recommend thi restaur highli enough
Positive,1,amazingi can honestli say we had the best food you can ever have in rome my husband and i had dinner there and it wa a night to rememb the food wa amaz great wine and delici sweet definit a big big thank you for paula who wa more than profession in know the food and wine menu her recommend were excel and she is a veri pleasant ladi if in rome again we will make sure to go back again
Positive,1,amaz restaur in romei wish i could give thi restaur 10 star food wa delici and servic wa amaz my husband and i order the tast menu with wine pair and we absolut love the experi we highli recommend thi restaur
Positive,1,a great experiencemi husband i found thi restaur amongst nearest restaur suggest by trip advisor at first we weren t impress a peopl were not that nice but everyth got better in time the food wa just amaz they are truli good at truffl i had carbonara pasta which wa great they also speak veri good english
Positive,1,amaz restaurantw celebr our anniversari at ad hoc the food ambienc and servic were terrif thi is our favorit restaur in rome if you travel to rome do yourself a favor and book a tabl absolut memor
Positive,1,decent foodth food wa abov averag but the servic is just okay ambienc is casual and just okay too overal it wa a good experi
Positive,1,best restaur we have ever been tow celebr here my birthday everyth wa perfect the food servic and the atmospher highli recommend
Positive,1,perfect even at ad hocad hoc wa everyth we hope for delici food friendli and unintrus servic charm décor carbonara and truffl dish particularli excel would recommend it to everyon and can t wait to come back one year
Positive,1,amaz restuarantw tri to get into thi restaur which wa fulli book tri for a second night and wa abl to get a 9 30 pm reserv to summar thi place is amaz i live in the san francisco bay area and am spoil by the fine cuisin of my citi first of all the ambienc and servic were amaz the food is cook to perfect and present veri nice the staff fare veri servic orient and provid a genuin friendli servic to top it off the price are about half of what i would have paid in the bay area if you are in rome you can t miss thi place
Positive,1,just wow i book thi restaur a a surpris for my partner 60th birthday and it certainli didn t disappoint i wa veri impress that we didn t need to have the same taster menu so mani restaur insist that you do howev we both chose the land menu from start to finish the waitress were so effici and knowledg clearli explain each dish and pair wine there were also love extra thrown in too such a a glass of fizz on arriv an extra chef s special starter homemad sweet after your dessert and a complimentari bottl of their own oliv oil to take home we also receiv a 10 discount for book onlin i would definit visit here again on my next visit to rome
Positive,1,roman hospit at it best love staff make for a most enjoy foodi experi help and knowledg food good not outstand but well present taster menu not uk style but differ dish simultan on a plate with differ section work ok but not the luxuri pace of taster menu i am familiar with excel wine select
Positive,1,last night in romewond servic fabul food and love set my husband said that the lasagna wa unbeliev delici highli recommend
Positive,1,ad hocthi is a littl gem for foodi love set with welcom staff we were given complimentari fizz on arriv and we opt for the al a cart rather than the tast menu food delici with good qualiti wine at reason price we love it here and will be return
Positive,1,love dinner wonder atmospher we had a wonder dinner they gave u a delici sparkl wine at the start a complimentari tast from the chef and a love select of sweet at the end the servic and staff were so nice and help paula and doriana were a delight recommend highli nice ambienc and good locat then they gave u a littl bottl of oliv oil a a part gift so love we will return
Positive,1,beauti food excel servic and all for a great pricew decid to treat ourselv to a nice meal in rome a we were celebr a birthday and so we chose ad hoc base on the review thi truli ha to be one of the best meal we have ever had on sit down at your tabl you are provid with a free glass of sparkl wine and a complementari starter can t fault a start like that next all the dish we order were fantast i order the pasta with octopu follow by the sea bass and both were delici and the portion bigger than expect the pasta wa the best we had in itali so i def recommend you give that a go the servic wa incred throughout but at no point rush the waitress were love and veri attent but not too much like in some restaur we even got a free dessert thrown in which wa amaz all in eur 120 for a bottl of wine two pasta dish and two main inc servic plu all the freebi brilliant price for a wonder experi
Positive,1,excel eveningi went here with my famili after read review onlin and it did not disappoint amaz interest italian food atmospher and servic would 100 recommend to anyon stay in rome
Positive,1,excellentfood wa absolut excel and staff friendli attent and 11 10 thoroughli enjoy even and highli recommend
Positive,1,excel experiencewhat a love anniversari dinner at ad hoc delici tast menu were full of surpris and the servic wa veri friendli
Positive,1,italian graciousnessin may a group of u travel to itali for a wonder vacat one even while in rome we were thrill to eat at ad hoc what a wonder restaur i should say here that i am gluten intoler but no worri here the staff went out of their way to make sure my dish were perfect we were a larg group of 9 and we were treat with the same care a a tabl of 2 one of our group even entertain some of the staff with napkin fold and some magic trick the wine list wa extens and we had the perfect guidanc lead u to choos the perfect wine for our even when we return home the owner even sent u copi of some of hi favorit recip the experi wa like dine at your veri favorit restaur in your veri favorit citi but thi time in rome thank you so much
Positive,1,special mealeveri cours of our meal wa excel complimentari sparkl wine to start the roulad in phyllo dough with prosciutto and buffalo mozzarella delight array of variou bread the vermicelli with bacon and truffl beef cheek a lamb special and the tuscani beef fillet with truffl and a wonder wine select we were content with our meal and pass on dessert howev the restaur treat u to an array of veri satisfi and delici sweet and a bottl of their oliv oil to take home thi wa a special meal to rememb highli recommend thi place
Positive,1,wonder mea love hidden gem in the heart of rome they have 4 tast menu with one that special in truffl all come with an option wine tast food wa delici and servic wa attent highlight of the meal wa a carbonara 3 way would highli recommend and make sure you get the tast menu
Positive,1,a hidden gemw book here base pure on the 5 star review and their veri tempt websit unbeliev experi veri friendli and help staff food wa top notch with an amaz red to match along with a beauti part gift our best meal in rome by far highli recommend
Positive,1,great restaur excel food staff and atmospher they took a while with the food but we were compens with an amaz dessert we will come back for sure
Positive,1,hidden gemw went to thi restaur after recommend from our hotel wonder friendli welcom into a cosi restaur so mani wine display on wall staff couldn t do enough for you lot of littl extra food wa good but if i return to rome and go there again wouldn t have tast menu a far too much food realli good valu for money and worth a visit but need to book
Positive,1,perfect nightiv been to thi restaur 6 year apart and what i can say is both time were a love experi great staff great servic and great food best carbonara i have ever tast with some stun truffl we were given a veri nice privat tabl and the waitress were so attent to everyth well done would visit over and over again
Positive,1,beauti restaurantth food is good the atmospher is great servic the best perfect dinner most impress it made me keep think about thi restaur although after 2 month good work keep it up
Positive,1,fabulouseveryth all the five star review promis great space fabul attent knowledg staff well pace servic interest menu and superb cook and at 250 euro for four a good portion of which wa for wine we think good valu happili ad thi to our person list of top global restaur
Positive,1,wonder mealw ate here in late june while visit rome reserv for 4 at 20 00 everyth wa wonder absolut wonder the staff wa beyond accommod and made u feel a though we were the onli one in the restaur we all order the tast menu no pressur at all from the staff 3 with wine 1 without we were abl to make substitut between the tast menu to satisfi our cuisin prefer portion were veri fair both food and wine no skimp wine wa well pair and gener pour and the food wa simpli delici can t wait to go back
Positive,1,excel atmospher and food we are a famili of foodi and thi night we where celebr the birthday of our daughter we decid to go to thi well receiv restaur the servic wa warm and person and they spent time to assist and discu differ wine pair throughout the even great the choic of wine are veri good and the wall are be use a wine storag the aim of the restaur wa be perceiv a a high end tradit italian restaur in a fine dine wrap complementari dish servic attent to all detail they succeed veri well be develop a warm person atmospher with fantast dish the pasta wa in our opinion the best we have had at a restaur in our life if they want to be more fine dine there are detail to be refin smaller portion more structur servic and attent to detail don t interpret me wrong the place is fantast and the servic and atmospher is what we want in itali the wine tast wa a nebbiolo from valtellina and a great etna rosso well match to the dish small note to be refin given the qualiti of the wine they need to be chill befor serv now they were serv in the same temperatur approx 25 degre a few minut in a wine cooler also for the red are recommend can highli recommend ad hoc
Positive,1,best restaur for romant dinnerad hoc wa excel in term of atmospher food and servic been there for dinner with wife and from the begin we felt realli good and relax the restaur decor is realli nice bottl of wine on the shelf and wall and make feel comfi and give you that feel that you re in a nice restaur staff wa veri help and inform explain the menu in detail and also they knew their food and wine food is realli good but for my tast the truffl dish are a bit overpow by truffl which is veri fresh and intens but that s onli our opinion food present wa realli good well execut and realli tasti in the end we pay 180 euro which i believ it wa a fair price for the whole experi we also get two box of sweet and complementari ad hoc oliv oil that wa a nice touch for our dinner gener well worth it to go whi you in rome especi for romant dinner
Positive,1,superb restaur good food they have a lot of truffl dish veri good select of wine friendli staff the waitress stella who attend u wa amaz got a 10 discount by book a tabl on their websit not to be miss when in rome
Positive,1,romant dinnerhad a simpli love even here wine list is like a text book the cube carbonara three way wa unbeliev delici they gave u complimentari sparkl wine on arriv a delight amus bouch and a darl littl bottl of oliv oil at the end of our even the entir even wa near perfect
Positive,1,the best restauranti took my wife niec mother in law on a road trip from rome to florenc and then to venic i pick out the best restaur that i could find in each citi and book them all in advanc we all agre that ad hoc wa the best restaur of the trip the staff were all veri friendli from when we walk into the restaur to when we said goodby they made u feel welcom and were happi to answer all of our question the food wa fabul from the appet to the dessert i had the sea bass which wa exquisit and the pasta wa fresh homemad and delici they had an excel varieti of italian wine at reason price one of my colleagu is go to rome in august and ad hoc is the onli restaur that i recommend to her it s a must for ani trip to rome
Positive,1,they made dine a person experiencead hoc wa fantast in term of food qualiti a well a experi they were veri friendli and explain their menu is detail we love sit by all the wine bottl
Positive,1,great restaur with excel foodreal enjoy the tast menu at the restaur also the servic wa superb advis to book earli a we had to call three time to check cancel it wa well worth it
Positive,1,sooo good the food kept come we re from the state bump into a coupl from sf and they told u about thi restaur so glad they did took a taxi to the spot they start u off with complimentari wine bread oliv oil balsam i think we ate 4 or 5 cours of food we had more wine and complimentari dessert a well they gave u a small bottl of their oliv oil each cours wa delici what s even better it wa onli 40 u i would go here again and again sooo good you will not leav hungri
Positive,1,great food and excel select of winesth warm and welcom vibe hook you up from the moment you sit at the tabl staff is veri friendli and tri to keep your happi all the time although sometim the servic is a bit slow it didn t ruin our experi at all just be awar the food is great we were lucki to visit the place dure annual truffl festiv so all dish had an option to be lift up with few slice of black truffl yummi the basket with flavor bread select wa a nice touch and the wine list more like an endless scroll serv it purpos well from the food i would recommend carbonara al cubo and guancia manzo tartufo
Positive,1,superb eveningw went to thi love restaur a part of a weekend away for my fianc s birthday the food and servic were excel with an amaz wine choic i would strongli recommend go but make sure you book in advanc
Positive,1,fantast restaurantw there for my wife s birthday and enjoy their tast menu the food wa love the wine wa great and the restaur itself wa perfect it is not cheap but the qualiti wa worth pay for i would definit return
Positive,1,wowowoww to ad hoc last thursday to celebr my boyfriend 30th birthday food wa amaz and the wine too staff were great place look fantast thank you so much
Positive,1,ad hoc rocksw had a wonder meal at ad hoc on our last night in rome we had been in itali for over two week and ate at two michelin one star restaur prior the food at ad hoc wa a good or better incred servic sommeli wa terrif and match great wine we will be back
Positive,1,wonder cuisin love servic and unbeliev wine select let s just put it thi way the combin of delici cuisin great ambianc warm and welcom staff and superior select of wine ensur that we will definit return on our next trip to rome besid i need to sampl that love sassicaia that wa furtiv beckon me throughout our meal
Positive,1,veri special find thi dinner exceed my expect i don t want to spoil too much for you in case you go but their attent to detail and the littl extra touch realli make thi dine experi someth worth enjoy while in rome they also have an entir truffl menu you definit need reserv so make those ahead of time
Positive,1,amaz finda soon a we walk in we knew we were in for a treat it is veri cozi insid away from the hustl and bustl of rome the wine menu wa great and the wine knowledg wa veri impress we thoroughli enjoy our meal the servic wa great an extra touch wa a small bottl of oliv oil that wa given to u a a favor would definit recommend and next time we are in rome we will dine there
Positive,1,still amaz my 5th visit in 5 year how could we possibl visit thi magic citi without go to ad hoc for a fabul indulg dinner one of the best restaur i ve ever been to got a fabul sparkl welcom back from the love team and enjoy an amaz truffl base feast and fabul wine we will be back again for sure pleas open in london it would be amaz too thank you again for yet anoth wonder even
Positive,1,perfect meal everyth absolut fantasticfrom start to finish the food wa incred servic fantast especi for rome their select of wine must be one of the best in the citi definit recommend ad hoc for an amaz culinari experi see you next time we are in rome arrivederci
Positive,1,outstand experi the best we ve ever had our famili of 7 had dinner at ad hoc in june 2019 the experi wa like the best we ve ever had from the second we walk in until the second we walk out we were treat like royalti and famili everi detail wa attend to we had our own space in the back of the restaur and our server felt like she d known u for year she continu to bring u unexpect treat from the chef throughout the night and gave u each a small bottl of oliv oil a a favor the food a well wa outstand we couldn t have ask for anyth more
Positive,1,serious good restaurantour highest recommend to the team behind and at ad hoc perfect atmospher high qualiti staff and excel food we had the truffl menu with follow wine and it wa veri balanc and excel set togeth definit a visit worth and we will come back next time visit rome brgd mikkel
Positive,1,anniversari celebrationi took my wife to thi restaur while visit rome in earli june it is a veri busi restaur but they were abl to fit u in for a 9 30pm sit we opt for the taster menu with wine select to accompani the food well the food wa absolut amaz i lost count of the amount of food brought to our tabl over 5 or 6 cours we thought the wine might be small but we were wrong the wine brougt to u were in quit sizabl glass so a veri good quantiti wa serv and each piec of food or wine brought to u wa describ in term of where it came from by the knowledg and enthusiast staff if you like good qualiti food at a reason price i would strongli recommend thi restaur a one to put on your visit list
Positive,1,excel dinner at reason pricesw were in rome for just two night and had dinner with friend on the last night at thi love small restaur on via ripetta the restaur is small and cozi quit close to piazza del popolo servic and recommend were excel the ladi receiv a small bottl of their delici oliv oil a a gift most dish includ truffl and all were delici price are quit reason also highli recommend
Positive,1,best restaur in rome cannot say enough good thing about thi restaur and you need to eat here when you re in rome no matter what the staff wa so charm and funni and welcom and the wine staff is some of the best my fiancé and i are still dream of the truffl carbonera we had everi wall and space of the entir restaur is cover floor to ceil in wine bottl and it provid a truli uniqu and special atmospher my fiancé is a big foodi and thi wa her favorit meal in itali highli recommend
Positive,1,thi wa awesom to start the cozi space with mostli wine bottl on the wall is love the veri friendli and help staff and knowledg sommeli were excel the truffl tast menu absolut blew u away especi with the wine pair i will come back here everi time i come to rome
Positive,1,you must eat here went here for my birthday dinner while in rome a few day ago servic and food wa excel i will definit return i highli recommend it
Positive,1,my veri first dinner in itali ad hoci just want to let everyon know that ad hoc is the veri first restaur we dine in rom itali we love everyth we experienc from the food to servic and ambianc all the dish we order were veri delici italian know how to cook it special in truffl we search onlin befor we came and we were so happi that we made the right choic dine at ad hoc wa a great pleasur and memor we would definit recommend it to all of our friend who will go to itali in the futur
Positive,1,veri good tast menuw choos tast roman all veri good but none that i will give top score and none realli disappoint the kitchen must be care so there are no unwant thing in the dish
Positive,1,veri good in all waysveri nice atmospher good servic good food overal all a veri satisfactori experi the entir group of 8 love dine there
Positive,1,great overal dine experiencead hoc wa recommend by our concierg and it did not disappoint the atmospher wa classi and romant and we love be surround by beauti wine bottl the menu wa offer the perfect amount of choic and both our entre were excel on top of the great food the servic staff wa profession and kind it wa our favorit restaur in rome
Positive,1,first class set menu and wine pairingsintim restaur excel food and wine a good a mani m lin set menu for a vert reason price wine pair great if you miss thi place you are miss out highli recommend
Positive,1,great food friendli servic fair pricesi visit the restur with my wife for dinner we are both vegeterian and found special and vaeri tasti dish which were serv by a friendli staff it wa a uniqu dinner and i can defeneitli recommend it when visitng rome
Positive,1,our favourit meal in romew had a perfect dinner at ad hoc from start to finish we were sat at a nice tabl near the window and surround by bottl of wine the wine list is veri impress and interest and the dish we had were all fantast especi the beef tartar with truffl the ladi who serv u who we think is the manag wa extrem help and knowledg about wine and recommend a veri nice local red to go with our meal in the end we even receiv oliv oil gift from the restaur
Positive,1,superb dinnerth place is veri cosi and confort we had a nice privat room for the 8 of u food and coock are excel truffl of cours but other dish also the choic of wine is huge includ magnum servic is veri attent with a delic surpris for my wife s birthday
Positive,1,excellent4 of u ate here on saturday night excel food and servic throughout thoroughli enjoy it all nice slow servic which made a chang from other restaur would definit recommend
Positive,1,great food and wine amaz food and atmospher we did the roman style cuisin test menu the wine pair and it did not disappoint great option if you can t make up your mind and want to tri a lot of differ thing the pasta with truffl wa our favorit and they even gave u a small bottl of oliv oil to take home
Positive,1,truffl mad so overdu for thi review i and my husband went last year for our honeymoon vacat in itali my esthetician suggest ad hoc and i m super glad we went becaus they have a separ menu just of truffl book in advanc onlin it wa veri easi to do so and upon arriv our waitress greet u with some prosecco super nice of her to do so we tri the prix fix menu of cours from the truffl menu everyth wa delici and we were open to tri everyth each dish came with wine pair and portion were good the staff is veri sweet and talk about everi dish we receiv at the end of our meal the waitress gift me their oliv oil and i have to say we left full and extrem happi i would definit go back when in rome the experi wa memor
Positive,1,fantasticfrom start to finish thi wa one of my best experi ever in itali the staff were so welcom and friendli and answer everi question we had also they help u to combin our degust menu with two bottl of wine the food wa incred we ve had an amaz dinner
Positive,1,excel food servic and ambiancew had the degust menu combin with the wine and it wa divin be awar that they serv a lot of food and wine you will be full and satisfi the wine select wa particularli amaz the servic is also outstand i would go again next time i am in rome
Positive,1,great dinnerexcel food excel servic we celebr birthday and the chef and host were contribut to get a fantast dinner
Positive,1,fantastico it begin with world class ambienc in a beauti decor dine area surround by hundr of bottl of wine then world class servic from a charm waitress who provid u a complimentari glass of prosseco and explain the menu for the even final the food wa well prepar and excel present all in all a must restaur if you are ever in rome
Positive,1,fantast dinnerw had best time enjoy dinner at ad hoc food and wine wa amaz best we had in rome dure our trip waitress provid top servic veri friendli we highli recommend thi place if you vist rome
Positive,1,you won t find finer dine in rome dear massimiliano firstli i would like to thank you and your staff for an excel night at your restaur a you know it wa for my 50th birthday and so it wa a veri special even from the moment we walk in rom greet u with smile and show u to our tabl noth wa too much troubl and rom explain how the menu work and if we want we could chang 1 or 2 of the dish the food wa excel and everyon in our group said it wa the best dine experi they had ever had the wine were excel too and again we could chang them if need rom explain in great detail about everi food dish and the accompani wine serv with them which vineyard they came from and the grape use we were initi go to go to harri s bar a i have visit there mani time befor when in rome may i say your food wine and servic exceed ani of these visit and when we return to rome we will definit be book with you thank you so much and pleas thank rom and the chef for make a special even unforgett
Positive,1,outstand dine experienceour even at ad hoc prove to be fantast in everi way we had made reserv well in advanc a must and we were seat in a beauti dine room surround with shelf of wine bottl beauti lit we were immedi treat to complimentari glass of prosecco while we view the menu i had the truffl tast menu with wine pair and i highli recommend it it start with pumpkin blossom with ricotta and truffl for primo tonnarelli pasta with butter parmesan and truffl for the main cours i chose the brais beef cheek with truffl thi wa follow by a select of dessert the wine pair were just right and i wa particularli pleas with the amaron serv with the beef throughout the servic wa attent and cordial a a part gift we receiv a bottl of their own brand oliv oil an excel remind of a dine experi in rome to be rememb
Positive,1,return and not disappointedif you like food then thi is simpli a must visit the whole dine experi is amaz our second visit and we were prepar to eat well i chose the tast menu land with wine pair and it wa excel my wife had learnt from her previou experi and opt for someth le substanti highlight in a meal of high qualiti were my wife s pasta ragout with truffl and pretti much all of my select the wine match beauti and the waitress were so knowledg and articul truli amaz number 1 on my list of thing to do should we visit rome for a third time
Positive,1,fantast choic for a special eveningaft check other review i have chosen thi restaur to propos to my girlfriend on a love februari even in rome and i have been veri happi with my choic qualiti of the food and wine is excel servic is veri friendli and they have gone over the limit to help me in order to make thi special even memor highli recommend to anyon visit rome
Positive,1,grahamwow what a restaur what can i say from start to finish thi wa one of my best dine experi ever the staff were so welcom veri friendli and knew their food and wine which is veri import in itali the food wa incred and the montepuociano i had wa one of the best iv ever tast the littl touch of a free gift of their own oliv oil when we left just sum up the qualiti and detail of the place couldn t recommend highli enough
Positive,1,fabul everyth about ad hoc work from the warm welcom to the love room which is decor with a vast array of wine bottl servic and qualiti alway seem to be the key focu of the staff we were seat and quickli given a complimentari and welcom glass of prosecco while we made our choic from the menu a with previou even we tri a varieti of starter befor move onto the pasta main cours we also order some white wine by the glass and an excel valu cabernet sauvignon from the hofstatt estat in the alto aldig the food wa excel great flavor and top qualiti ingredi the tonnarelli with butter parmesan and truffl wa especi memor
Positive,1,absolut incred meal thi wa our favourit meal of rome between me and my boyfriend we share the land tast menu and the sea tast menu with the wine pair and it wa absolut delici the staff were veri friendli and even gave u a bottl of oliv oil to take away 10 10 would recommend
Positive,1,excel dinner in a romant settingi did one of the tast menu and love everyth on it pumpkin flower tartar and my person favorit wa the carbonara three way onli downsid is that by the time i got to the main cours i wa so full that i couldn t fulli enjoy it so come hungri servic wa great they were veri attent and nice
Positive,1,dinnerexcel qualiti servic wine place perhap a littl slow but they serv u without reserv
Positive,1,glad we bookedi had read on trip advisor about thi restaur and book befor we flew to rome the onli reserv i could get wa at 9 30 on our last even and i am so glad that we decid to go for it it is in a quiet at night side street between the via del corso and the river and the first thing we notic on enter wa the delici smell of truffl it took u a veri long time to choos what to eat a there wa such a choic but in the end we went for one of the tast menu with match wine and everi singl bit of food on our plate wa delici especi the truffl pasta the recommend wine were all red but they chang these to rose white to suit our tast and were wonder all the wait staff were femal and were first rate i can t recommend thi restaur highli enough
Positive,1,great food wonder serviceth servic at ad hoc is wonder the wine list is the most impress i have ever seen in my life we had the roman and land tast menu s most of the food wa wonder there were a few thing that were just okay for me come veri hungri becaus there is a lot of food and the portion are larg all in all it s worth a trip i can highli recommend the carbonara three way the suckl pig the beef pasta pea asparagu ravioli cours and the dessert
Positive,1,wonder dinner at ad hoc we visit ad hoc whilst on a long weekend to rome we had book befor leav london reserv in advanc are a must we arriv a littl earli were given a warm welcom told our tabl would be readi soon whilst we wait we savour the warmth of the restaur the aroma of truffl listen to the happi buzz of of diner have a great time we were shown to our tabl after a few min serv a complimentari glass of italian sparkl wine to drink whilst we look at the menu everyth on the menu sound absolut delici we could have order everyth in the end of long deliber we both decid on a taster menu there wa a choic of 4 so we could sampl a littl of mani dish we made an excel choic everyth we tast we love the dish were present beauti truffl pasta 10 10 suckl pork 10 10 dessert of italian vanilla creme spong 10 10 scrummi you can also have wine to accompani each cours of the taster menu we chose white wine were serv a select of excel italian wine dessert wine the food wine were all 10 10 but veri best of all about ad hoc are the staff they creat a calm happi friendli relax attent atmospher they were also veri knowledg about their menu extens italian wine select it wa a thoroughli enjoy experi noth wa too much of an effort for them it felt like dine with great friend i hope i get to return again one day book ad hoc you won t regret it
Positive,1,wonder dinneri chose ad hoc for our final dinner in itali after three week travel around the countri with two other coupl ad hoc provid a wonder final to our trip the food servic and atmospher wa impecc the sommeli edna did a great job find great wine from their extens wine list the decor of the remodel restaur provid an intim dine experi the food all with black truffl wa worth the price i would recommend ad hoc to anyon who want a intim wonder dine experi in rome
Positive,1,perfect venu for our 10th anniversarythi restaur excel in everi respect the staff were friendli but profession and help when it came to assist with the menu the wine list is huge but mani wine are serv by the glass the real diamond here is the food which wa except i had mention when book that we were celebr our anniversari and when we came to leav we were given a bottl of fizz which wa a love touch i would definit recommend thi restaur i will be go again next time i m in rome for sure 10 10 all day long
Positive,1,incred dinner and locationgreat dinner amaz high qualiti food appet and pre pud offer by them despit a la cart menù mix of tradit roman dish and high end cousin veri nice ambianc tabl surround by the broad and vari collect of wine that a hoc cantin offer the wine list is 200 page relax but not too slow pace reason price high qualiti food amaz dinner experi
Positive,1,insan birthday dinner with cours after cours of great food and winemi boyfriend book thi a a surpris for my birthday and it did not disappoint we had the truffl dine experi which involv sever cours surround featur truffl by the end we had 12 cours a the ad extra just kept come the food wa delici and definit meant we tri stuff we wouldn t normal have although by the end it s safe to say i couldn t eat it all we had the ad wine tast experi which includ good qualiti wine from local region at a veri reason price so would highli recommend ad thi the restaur servic wa great the staff were attent and veri welcom and even brought my dessert out with a candl in and sang to me happi birthday in italian they after gave me a littl bottl of oliv oil to take home from their local product site it wa a love touch
Positive,1,excel italian cuisin wonder atmospher friendli serviceveri nice restaur excel italian food a expect friendli and courteou servic no complaint can be recommend 100
Positive,1,don t eat for 24 hr beforew book in advanc after read the review and it did not disappoint we were greet with a free prosecco on arriv and chose the land tast menu with drink pair we were given complimentari pre starter pre dessert post dessert a well a the 4 cours offer it wa so much food we were total stuf it wa an amaz dine experi made better by the friendli staff for which noth wa too much troubl even got a free bottl of oliv oil to take home if you re in rome look for someth a littl special then thi is your place
Positive,1,nice spot near piazza colonnaveri good food nice ambienc the servic wa a littl abrupt but other than that it s a great spot
Positive,1,great food wonder wine and fun staff ad hoc wa recommend and book for u by anna at our favorit hotel the first rom it a fantast warm place with wine box line the wall and candl on the tabl it s in a fantast part of town onli a fifteen minut walk from the trevi fountain my fiance is a huge foodi and we eat at some of the best restaur in the world the food at ad hoc is at a realli afford price point and for the dine experi we had we were surpris it didn t cost more we had the tast menu with match wine and were blown away we are back in rome at the moment and couldn t get a tabl and we understand whi it s wonder go adam
Positive,1,highli recommend we ate supper at ad hoc and we were a bit worri about how expens it would be but the price were reason for the qualiti of the food we were greet with sparkl wine in a warm and invit wine librari the tast menu with wine pair wa excel and the servic outstand they even gift our wife a small bottl of their hous oliv oil nice touch would go back there in a heartbeat
Positive,1,brilliant meal love settingbook a meal here for me and my boyfriend whilst visit rome for hi birthday and they did not disappoint book thi pure on all the great review i had let the restaur know prior that we were visit for a birthday and they had kindli brought out a dessert sing happi birthday to my boyfriend embarrass everyth from the glass of prosecco to start enter starter main and dessert wa excel would highli recommend a visit when in rome i had cod starter my boyfriend had the meat platter i think i had octopu spaghetti and he had salmon ravioli everyth wa beauti
Positive,1,wine wine wine and suckl pig the ambienc is wonder the staff is outstand paula listen to our wine prefer and then select 4 bottl to choos from give great inform on them and detail about whi we might like each the suckl pig is to die for
Positive,1,return visit a impress a the firstour first visit to thi restaur wa in 2012 my wife and i were so impress with the dine experi that we book a tabl for u and 6 of our friend a soon a we knew we would be return to rome in april 2019 all 8 of u agre that thi what the best meal we had dure our time in rome and have been talk about the experi ever sinc thi is the type of restaur where you let the waiter or waitress tell you what to order and sit back and enjoy the experi i would not hesit to recommend thi restaur to anybodi visit rome and we will certainli be back again on our next trip to itali
Positive,1,romant restaur with fab food one word sum up thi restaur wow me and my boyfriend want a fanci meal for our last night in rome and thi place wa the perfect choic from our arriv we were look after the staff were attent and knowledg from the wine to the food speak of the wine the wine list is huge and give you a break down by region then the food it wa amaz i had the cod to start and it wa one of the best thing i had all trip would definit recommend thi restaur to anyon it is prici but so worth it
