Sentiment,Label,Review
Positive,1,"Biere burger et footBrasserie sympa pour boire une bière, voir un match de foot de la France et les burgers sont bons mais un peu chère. Personnel réactif et sympa !"
Positive,1,"Très bienTrès bonne soirée un soir de match de l'équipe de France (21 juin 2024), la réservation  a bien été prise en compte. Il faisait juste très chaud dans le bar, alors qu'il ne faisait pas encore de grosses températures à l'extérieur. Une climatisation serait idéale."
Positive,1,"Ambiance et nourriture raccord aux attentesThe Frog à  Betcy, c est un endroit sympa où  vous aurez toujours la chance  de trouver  une petite place, c est grand...Le décor est sympa, le service est dynamique  on est dans l ambiance  bercy avec les restos,  le cinéma...on ne vient pas là  pour déguster des mets raffinés dans un silence courtois  mais pour manger des ribs et des frites de patates douces avec les doigts.  Lieu fréquenté de temps à autre depuis de nombreuses années c est devenu un classique, la qualité  n à pas baissé  et les prix sont corrects.  Je recommande pour ce genre d ambiance."
Positive,1,"Successful summer partyVery nice place, super welcoming team and flexible on our requests. Space reserved for the team right next to the bar, super practical"
Positive,1,"Pub atmosphere in Bercy villageGuaranteed pub atmosphere, with English-speaking servers. Ideal for sharing a good beer brewed on site, eating a good burger or watching a match with friends. I recommend."
Positive,1,"AmazingThe perfect place to celebrate your birthday.
I loved it it was incredible 
I advise everyone to go there!
THANKS !"
Positive,1,"Nickel!Very cool for a moment with friends. The welcome is fantastic, the team, very young and smiling, goes out of their way for the customers. 
We eat well, it's good and the beer is good 
Top !
Ps: book, even during the week, it's safer, you have no unpleasant surprises or waiting"
Positive,1,"In the topWe ate inside on a sunny day so the room was very quiet 
Adorable and very fast service, we had a great time"
Positive,1,"Wonderful eveningGreat atmosphere! The drinks were very good, especially the beer. 
We loved Matthieu’s advice :)) Thanks again!"
Positive,1,"Super nice trendy place, offering a diverse and delicious menu. Vegetarians welcomeWe had a great time! Excellent welcome and service, generous and very good dishes. Thank you very much, we will be sure to come back to see you!"
Positive,1,"To do again!Nice place, good cocktail and excellent sweet potato fries! And very good service and advice from Matthieu! 🍹🙂"
Positive,1,"I recommend 100%Very nice to meet up with friends after work! Little extra for Matthieu’s quality service 🤗
I recommend"
Positive,1,"topVery well served by Mathieu and good ribs. The neighborhood is very pleasant, great atmosphere. Perfect place to follow Rolland Garros over a beer!"
Positive,1,"Great nightGreat welcome on the evening of the Champions League final… there were 6 of us and we had an excellent evening.
Favorite for Sandrine from the frog staff, who was able to help us have a moment like this.
Thank you Sandrine👏🏾💪🏾"
Positive,1,The good deal in Bercy-VillageThe place is nice in terms of decor and the professional and cordial welcome - There is good value for money - the service is efficient and pleasant
Positive,1,"👏🙏I had a good time in this Restaurant. I really liked the dish I had. There wasn't really a problem, except that my colleague received his dish a long time after us (10 minutes)."
Positive,1,"Very friendly welcomeVery friendly welcome from the whole team, a good spirit. Will come back with pleasure. Very crispy bacon in the chicken salad."
Positive,1,"Chill atmosphere for a good burger+beerA very pleasant evening to enjoy a meal (burger) and a beer from the current collection, all in a chill atmosphere and with impeccable service.
special mention for the waiters and their accent, I love it!"
Negative,0,"This place lacks human decencyMy husband and I are in Rome for our honeymoon and read up on Ad Hoc thinking it would be a nice treat. I made the reservations online and was accepted instantly. We showed up last night at 8pm all dressed up for our reservation when the woman kept going to the back of the restaurant looking it up again while seating other people. The restaurant at this point was empty and stayed that way at least to 8:15pm. It turns out in human error on my part after visiting 3 cities in 10 days I made the reservation for tonight at 8pm instead of last night. They refused to seat us! I ask nicely telling them we are on our honeymoon and all they said was 'so sorry' and escorted us to the door as if we were trying to break in. There was no manager (that I was aware of in sight) as I can't imagine they'd let this behavoir take place. I would also like to add that it was about 85 degrees last night and this place has NO AIR CONDITIONING. A part of us were relieved to not have to eat in that smoltering heat.
After eating a very lovely meal up the street (there are tons of great places to choose from). My husband wanted to walk by Ad Hoc to see if they were 'completely booked'. Although they were more crowded they definitely could have accommodated us. We're from NYC and I honestly could never see this happening there regardless of who made the error. I'm sure this review won't affect anyones desire to try this place, but hopefully it will affect the way their staff treats people."
Negative,0,"Stay clear of this place!After a 10 day vacation in Italy we wanted to have a really special meal for the last evening (allthough I must admit our holiday was full of special meals...). Having passed the restaurant earlier in the afternoon my husband really liked the interior, and I liked that they had lobster w honeyglazed lemon on the menue, so we decided to eat there if they had a free table for us. Returning later in the evening we were greeted by a very friendly waitress and yes, they had room for us. Plenty of empty tables that evening actually (Sunday Nov. 7). Since we had been really overeating the whole trip, and I hadn´t read any reviews on this restaurant, we decided to just go for the ""secondi piatti"" and skip the antipasti. Well, good for us that we did. We did get the complementary sparkling white whine, and then went for the lobster on my part, and four try-out meat-courses for hubby.  I agree with others, the servings were really small, and our consolation in that respect was that we were in need of dieting anyway. Plates were cold, sucking the warmth out of the food. My lobster was pieces of lobster served on a square of cold, dry rice. Lobster was ok, as the strings of honey-glazed lemons. As a side order we had green asparagus with parmeggiano cheese; the asparagus wasn´t quite done so hard to chew, and the parmeggiano? Well, I am no expert, but it tasted like generic if there is such a thing when it comes to parmeggiano. Dry and tasteless! My husband's glass of wine was more like one fourth glass, and measured digitally, mind you! We wew served a basket of bread with the food without asking for it, and really didn´t touch it, but lo and behold: they charged us for the bread!!! Not even in the cheapest joint! But here, oh yes, and 3 € it was! By the time we were actually finished and served the bill by the ever-sweet waitress and noticed this we could only laugh! Thank God for speaking an unusual language (Swedish) and being able to laugh and comment on this experience at the spot.  The whole time a v ery unpleasant unsmiling man (the owner?) kept lurching in and out from the back of the restaurant. At one point one of teh waitresses seemed to try to cheer him up a bit by wrapping herself intimately around him in the back room behind our table (my seating position made it impossible for me not to notice), but to no avail. He remained very serous end stern. Everytime one of the waitresses received money from a guest he popped out to take it and check the bill, so strange, and it semed our waitress was a bit uncomfortable with this. If so eager, why didn´t he do the charging himself? All in all, a total flop for the prices they charge. There are so many other good restaurants in Rome, so do avoid this one !"
Negative,0,"Lots of fancy talk about their food and wines.All talk----no substance.Agree with all previous negative reviews.Arrived 6.20PM for6.30 reservation and told to WALK ROUND THE BLOCK FOR 10 TO 15 MINUTES. Had SEA TASTER MENU. All fancy talk but quantities MINUTE.Without being told I would not have known what Iwas 
eating in many cases.Put all courses together and might just fill a plate.BY THE WAY I am in my SEVENTIES and do not eat large courses but these were ridiculous."
Negative,0,"SHAMEFULIt was just a SHAME!

We waited for our starters for almost one hour! Just because they told us they were cutting by hand our Salumi, including Serrano Ham. I come from Spain, where, in quarter an hour you can have at least 6 traies of fresh-cut serrano ham!!! and when we told tthe waitress how slow they were she replied as if we where the guilty ones who had chosen that starter and knew how long it took it to prepare it! (on top of that the ham wasn`t even good)
Moreover it took us half an hour to have the bill!!
For God`s sake! I really encourage you not to go there!!!"
Negative,0,"disappointing - after reading such great reviewsI was in Rome this weekend and i had booked a table here 2 weeks prior to me arriving.
Their website stated that you would be welcomed with a glass of Prosecco (f.o.c), well we were not.
We were put at a table and left, then the waitress came back and asked if we would like some water. We were then left alone again.
While we were sat waiting for the menu and wine menu, we had an Italian couple come and sit next to us. Within seconds they had 2 glasses of Prosecco and all the menus they could ask for.
When the waitress returned she gave us our menu and said she would be back in 5, (we had been there for 20 mins) to take our order. At this point i decided not to stay and when the waitress returned i said could we pay for the water, and we were leaving.
When she asked why i stated that it was because i felt as if i had been treated like an idiot. Stating that thier website says they offer a free glass of Prosecco as a welcome gift, and we hadnt recieved one (when the couple on the next table did), she said that it was not a problem and offered to get us a glass, but that wasnt the point. I also said that we hadnt been given a menu for a while and i just felt that because i wasnt Italian that i was being treated unfairly ...... ( I happen to have proposed to my girlfriend earlier on in the day and was really looking forward to a lovely meal) which we did have elsewhere.
Sorry to be a bummer but i was gutted.."
Negative,0,Ad Hoc - yes some of the details of this restaurant are ad hocWe had a fab break in Rome for my 40th; the meal at Glass Hostaria was a highlight and we hoped for the same the following night at Ad Hoc as we'd read so many good reviews but it failed to reach our expectations. The maitre d'/sommelier seemed knowledgable and efficient but the dishes just did not deliver; I had the sea bass which had been taken off the bone badly so I was fishing out needle bones all through the meal and the nice potatoes they served with it were cold. My husband had a steak which was fine and a side order of fried potatoes which turned out to be frozen chips! We waited 40 minutes for the bill and I don't think for a bill of over £120 frozen anything is acceptable.
Negative,0,"“Ad hoc” rudeness!“Ad hoc” rudeness!!!
Terrible restaurant, rude and presumptuous staff!!! Poor food with portions of a starred restaurant even if it doesn't have any stars! Not recommended especially for foreign tourists!"
Negative,0,"How not to be disappointed?It was presented to us as one of the best Roman restaurants.
But had it not been for the setting, with so many beautiful bottles on the walls, and the kindness of the service, there was nothing but disappointment on the plate, whether it was the zucchini flowers with ricotta or the fresh pasta with summer truffles, tasteless and spoiled by the presence of useless grass. We will salute the Ornellaia which allowed us to dine on a more festive note."
Negative,0,"Overrated and touristyUnfortunately the food was just average. No dish was really convincing. The greeting from the kitchen was okay but not a highlight in terms of taste.

The tartare had a bland taste and relied on the fact that it was served with truffles. The artichoke stuffed with yarn didn't actually taste like anything.

The carbonara tasted good but was a bit too salty.

Unfortunately, the desserts were completely ill-thought out. I had mine returned too.

All dishes lack that certain something.

The wine list was great. Unfortunately the selection of open wines was not good."
Negative,0,"Bad tasting food difficult to digestWe didn't like the food that much.

The starters were tasteless

and hard to digest.

The pasta was nothing special.

The main course was cooked for too long.

The dessert was too creamy.

Overall, the food was nice to look at

but lacked finesse in terms of taste.

We didn't like the food at all and therefore had a restless night"
Negative,0,"Pretty dissappointing.I actually never write reviews for the restaurants, but for this one i just had to. The reason we decided to check this place out was only because of high ratings  on TA. I am still dissapointed about the choice we've made.Our dinner at this place was...well the right word for it would be BLAH... We have always dined at such wonderful places when visiting Rome before Ad Hoc. The atmosphere was very average and the way they seated people made it more uncomfortable. Do not even think to dress up for this one( even you think u r in Italy) it is very casual and reminded me of a coffee shop. I don't have anything bad to say about the service at our table, but nothing good either! They are really big on truffles on the menu, but that evening they were out of lots of things, so we did not have a lot to choose from.  The wine list is great tho. I did not see any managers on the floor, but the grumpy eastern European  looking man was very noticeable so as an owefully loud woman who was given the recipes to the guests next to us throughout our entire dinner. She was an employee or  my thought an owner and she was  really  loud to the point that I wanted to ask her to tune it down a little. Food was eatable and nothing to write home about till I got the cream brûlée. Instead of a nice and chilled on the inside and brown and crispy on the top I got Hot plate with Sprinckled  sugar on top.... My guess they just put it in the microwave instead of doing it the right way!!! Of course I didn't it touch it and we asked or the check. But no one even asked if something was wrong with it.  We did not complaint and just wanted to forget about an owefull experience , but the top position on TA list of restaurants in Rome is just making me sad again."
Negative,0,"SorryI'm afraid we were very let down by this restaurant.
We were left standing at the door for 5 minutes before being seated. We decided on the tasting menu for Land with wine. Although given a glass of prosecco when we were shown to our table, it took 35 minutes before we were served any food. 
Asparagus Roulade was overcooked.
Ravioli with Rabbit Ragout was very salty.
Ad Hoc Gnocchi were hard in the corners and I could have made a better sugo.
Saltimbocca alla Romana tasted like reconstituted meat in a roll.
Tiramisu was waterery and tasteless.
The service was fauning and pretentious.
Although I left alot on my plate uneaten I was never asked why until the dessert.
And finally as we were leaving we were given a cheap bottle of Spumante in a brown paper bag to take away. Why?
The only positive was that the wines were good.
All of this took almost 4 hours.
Would I recommend this restaurant? Absolutely not. Don't waste your time and money. There are far better places to eat in Rome."
Negative,0,"rotten starter - no apology. otherwise ok albeit overpriced10 of us ate on christmas day at Ad Hoc - we were seated in a seperate area which initally we thought would be good but ended up meaning we were ignored. One of our startes came and as we cut into the pasta dumping it was clear it was rotten (rotten fish is fairly easy to detect) we asked the waitress and she removed the plate without saying anything. our main courses came and they brought another of the starter, now without rotten crab inside but fairly empty because of it - still no apology. my aunt had eaten a piece before realising anything was wrong and was pretty upset about it.
the rest of the meal was ok but very expensive and the service continued to be pretty patchy. we werent offered anything off the bill or a dessert to say sorry - really disappointed"
Negative,0,"Overrated. Bad service.We walked in with a ressie to an empty restaurant, but for one couple. They jammed us in corner next to them, so we asked to move. She said she ""had to check""! It was absurd. They moved us begrudgingly, and we watched 3 couples get the same treatment. We did not like our food, and were disappointed."
Negative,0,"Very slow, average food, lack of wine, totally over-pricedVisited Ad Hoc for NYE with my husband and was very disappointed with the evening. It was a set menu with wine pairings for a set price of 190 Euros EACH. We arrived at 8pm and we're greeted with a small glass of prosecco, a nice touch but we then waited 1 hour for our starter and our first glass of wine. The starter was very average. We then waited 2 hours for our main and we we still hadn't had a wine refill so in the end we had to ask the waitress if we could purchase additional wine. The waitress gave us a refill but the fact we had to ask and had had 1 glass of prosecco and 1 glass of wine in 3 hours was just not good enough. The two couples next to us also asked for more wine.  One lady was literally falling asleep at the table. Two other couples were ordering espresso which we assumed was to help them to stay awake.  The main was again very average and cold. The 'sea' menu was mainly just deep fried fish and sea food. We complained again about the time it was taking and the fact that we had been without wine for a further 30 minutes (at least).  The atmosphere was awful and very flat as everyone was so frustrated and had only had 3 glasses of wine all evening so the New Year came and went without many people noticing. The couple next to us were still waiting to be served their main meal after midnight.  We had to complain twice about the time it was taking and the lack of wine which ruined the evening completely as we are not the complaining types. Overall the service was average and very, very slow, at 380 Euros for two it was completely and utterly over priced as the food at best was very average.  We believe the Ad Hoc tasting menu with wine is normally 70 Euros and I think hiking the price up to 190 Euros per person was a mistake as the food, service did not live up to the price. We have eaten at many nice restaurants and would have expected a lot more for a NYE meal for the price they charged. We wish we had popped into a local Trattoria and enjoyed the fireworks and atmosphere in the Pizazza del Popolo. Incidentally, we had planned to watch the fireworks in the Piazza del Popolo but missed them due to the fact that the meal in the end took 5 hours! A very, very disappointing evening."
Negative,0,"Poor serviceI can't comment on the food but the service was below par. We didn't have a reservation but it was still on the early side of dinner time. The restaurant had plenty of open tables however we were told they were full. When we asked about a reservation the next night we were told they were full for the next 2 nights, all this without looking at a reservation log book.
Needless to say we didn't try to dine here again."
Negative,0,"Unfortunately disappointingWe reserved a table through the website. This was very comfortable. We received a receipt. The atmorphere of the restaurant is very nice. The waitresses are very friendly, too. But it took very long until we could order. The gave us a complementary glas of prosecco. Overall the food was not really good except for the fettucine with truffels. The main course with meat was not good at all. We returned it to the kitchen. Overall the meal took 3.5 hours which was a lot of waiting. The restaurant was far too expensive for the value. After all the nice food we had in Rome in the small simple restaurants I would not go there again."
Negative,0,"Rude and inflexibleWe had a reservation for 4 people, but was joined by a 5th at the last minute. As this was a child we hoped this would not be a problem. This couldn't have been further from the truth. 

The lady that dealt with us could not have been less helpful, in fact she was bordering on rude and aggressive. If our request for an extra chair at the end of a table for 4 was so difficult for a restaurant to handle, fair enough, but at least decline our request in a polite, professional manner... Sadly not the case at Ad Hoc."
Negative,0,"Absolutely not best in Rome - Would not returnWith much anticipation we arrived for our reservation.  We were promptly seated, but then the trouble started.  It took nearly an hour for our order to be taken.  Sadly they were out of many menu items, including some featured in the hailed tasting menus.  Our dinner took nearly 4 hours with painfully slow service and most of the time with empty water and wine glasses.  Servers were completely inattentive.  I sensed that the entire dining room was annoyed with the poor service.  Food was OK, but several items on our tasting menu were cold and inedible.  Please save yourself the time and money.  There is absolutely no way that this is the best place in Rome."
Negative,0,"Expected the TA rating's and I was disapointedWalked in and didn't get in, so made a reservation, confirmed thru e-mail. Arrived on time and they made us feel unwelcomed likethere was no reservation an after all they gave us a terrible table. Next to the waiters station. (never accept that table). They where out of squid and truffle as a welcome. But surprise 50% of the menu had truffle. I asked for help with the wine list. And never got help from the maitre'd and even approached our table. Would never go back."
Negative,0,"expensive rubbishit took nearly 5 hours for them to complete our meal. They forgot to process our main course!!! Even our coffee took 30mins to arrive. What did they do go to brazil to pick the beans themselves. All this cost us 228€ for 2 of us. The food when it did arrive was average. Not to be recommended, look for where the locals go because it's not here!"
Negative,0,"A boring four and a half hours that could have been superbWe arrived at 08.15 with table booked for 08.30. No problem, made to feel very welcome. Problems started after first course.... I do not think the kitchen was able to cope with the meal orders..... seriously it took them four and a half hours to serve us our meal. The waitresses kept on apologising saying 'would not be long', 'working on yours now', 'yours is next to be cooked', etc.......
I think this is about the only restaurant I have left without leaving a tip.
It could have been superb if the kitchen timing was sorted, but the speed of non service spolit everything."
Negative,0,"How can this be the no. 1 restaurant in Rome ???There wasn't one Italian person in this place. Only tourist, who like ourselves, read the reviews on tripadvisor and decided to venture there.
While the service was kind (but as the crowd, not local), the food was over trying and disappointing. Nothing close to the traditionally simple and qualitative cuisine you expect in Italy. 
DON'T GO THERE !!!"
Negative,0,"lost the touchWe went there for all the good critics here in tripadvisor, but sadly service was terrible and ambience was boring and 1 hour to serve the appetaizer and one more for the entre. food was ok and the waitress try to be nice but not enough. wouldn´t repit."
Negative,0,TERRIBLE ATTITUDE!!!!DONT GO!!!!Terrible attitude as soon as walked in!!! Who do they think they are???
Negative,0,"This place lacks human decencyMy husband and I are in Rome for our honeymoon and read up on Ad Hoc thinking it would be a nice treat. I made the reservations online and was accepted instantly. We showed up last night at 8pm all dressed up for our reservation when the woman kept going to the back of the restaurant looking it up again while seating other people. The restaurant at this point was empty and stayed that way at least to 8:15pm. It turns out in human error on my part after visiting 3 cities in 10 days I made the reservation for tonight at 8pm instead of last night. They refused to seat us! I ask nicely telling them we are on our honeymoon and all they said was 'so sorry' and escorted us to the door as if we were trying to break in. There was no manager (that I was aware of in sight) as I can't imagine they'd let this behavoir take place. I would also like to add that it was about 85 degrees last night and this place has NO AIR CONDITIONING. A part of us were relieved to not have to eat in that smoltering heat.
After eating a very lovely meal up the street (there are tons of great places to choose from). My husband wanted to walk by Ad Hoc to see if they were 'completely booked'. Although they were more crowded they definitely could have accommodated us. We're from NYC and I honestly could never see this happening there regardless of who made the error. I'm sure this review won't affect anyones desire to try this place, but hopefully it will affect the way their staff treats people."
Negative,0,"Stay clear of this place!After a 10 day vacation in Italy we wanted to have a really special meal for the last evening (allthough I must admit our holiday was full of special meals...). Having passed the restaurant earlier in the afternoon my husband really liked the interior, and I liked that they had lobster w honeyglazed lemon on the menue, so we decided to eat there if they had a free table for us. Returning later in the evening we were greeted by a very friendly waitress and yes, they had room for us. Plenty of empty tables that evening actually (Sunday Nov. 7). Since we had been really overeating the whole trip, and I hadn´t read any reviews on this restaurant, we decided to just go for the ""secondi piatti"" and skip the antipasti. Well, good for us that we did. We did get the complementary sparkling white whine, and then went for the lobster on my part, and four try-out meat-courses for hubby.  I agree with others, the servings were really small, and our consolation in that respect was that we were in need of dieting anyway. Plates were cold, sucking the warmth out of the food. My lobster was pieces of lobster served on a square of cold, dry rice. Lobster was ok, as the strings of honey-glazed lemons. As a side order we had green asparagus with parmeggiano cheese; the asparagus wasn´t quite done so hard to chew, and the parmeggiano? Well, I am no expert, but it tasted like generic if there is such a thing when it comes to parmeggiano. Dry and tasteless! My husband's glass of wine was more like one fourth glass, and measured digitally, mind you! We wew served a basket of bread with the food without asking for it, and really didn´t touch it, but lo and behold: they charged us for the bread!!! Not even in the cheapest joint! But here, oh yes, and 3 € it was! By the time we were actually finished and served the bill by the ever-sweet waitress and noticed this we could only laugh! Thank God for speaking an unusual language (Swedish) and being able to laugh and comment on this experience at the spot.  The whole time a v ery unpleasant unsmiling man (the owner?) kept lurching in and out from the back of the restaurant. At one point one of teh waitresses seemed to try to cheer him up a bit by wrapping herself intimately around him in the back room behind our table (my seating position made it impossible for me not to notice), but to no avail. He remained very serous end stern. Everytime one of the waitresses received money from a guest he popped out to take it and check the bill, so strange, and it semed our waitress was a bit uncomfortable with this. If so eager, why didn´t he do the charging himself? All in all, a total flop for the prices they charge. There are so many other good restaurants in Rome, so do avoid this one !"
Negative,0,"Lots of fancy talk about their food and wines.All talk----no substance.Agree with all previous negative reviews.Arrived 6.20PM for6.30 reservation and told to WALK ROUND THE BLOCK FOR 10 TO 15 MINUTES. Had SEA TASTER MENU. All fancy talk but quantities MINUTE.Without being told I would not have known what Iwas 
eating in many cases.Put all courses together and might just fill a plate.BY THE WAY I am in my SEVENTIES and do not eat large courses but these were ridiculous."
Negative,0,"SHAMEFULIt was just a SHAME!

We waited for our starters for almost one hour! Just because they told us they were cutting by hand our Salumi, including Serrano Ham. I come from Spain, where, in quarter an hour you can have at least 6 traies of fresh-cut serrano ham!!! and when we told tthe waitress how slow they were she replied as if we where the guilty ones who had chosen that starter and knew how long it took it to prepare it! (on top of that the ham wasn`t even good)
Moreover it took us half an hour to have the bill!!
For God`s sake! I really encourage you not to go there!!!"
Negative,0,"disappointing - after reading such great reviewsI was in Rome this weekend and i had booked a table here 2 weeks prior to me arriving.
Their website stated that you would be welcomed with a glass of Prosecco (f.o.c), well we were not.
We were put at a table and left, then the waitress came back and asked if we would like some water. We were then left alone again.
While we were sat waiting for the menu and wine menu, we had an Italian couple come and sit next to us. Within seconds they had 2 glasses of Prosecco and all the menus they could ask for.
When the waitress returned she gave us our menu and said she would be back in 5, (we had been there for 20 mins) to take our order. At this point i decided not to stay and when the waitress returned i said could we pay for the water, and we were leaving.
When she asked why i stated that it was because i felt as if i had been treated like an idiot. Stating that thier website says they offer a free glass of Prosecco as a welcome gift, and we hadnt recieved one (when the couple on the next table did), she said that it was not a problem and offered to get us a glass, but that wasnt the point. I also said that we hadnt been given a menu for a while and i just felt that because i wasnt Italian that i was being treated unfairly ...... ( I happen to have proposed to my girlfriend earlier on in the day and was really looking forward to a lovely meal) which we did have elsewhere.
Sorry to be a bummer but i was gutted.."
Negative,0,Ad Hoc - yes some of the details of this restaurant are ad hocWe had a fab break in Rome for my 40th; the meal at Glass Hostaria was a highlight and we hoped for the same the following night at Ad Hoc as we'd read so many good reviews but it failed to reach our expectations. The maitre d'/sommelier seemed knowledgable and efficient but the dishes just did not deliver; I had the sea bass which had been taken off the bone badly so I was fishing out needle bones all through the meal and the nice potatoes they served with it were cold. My husband had a steak which was fine and a side order of fried potatoes which turned out to be frozen chips! We waited 40 minutes for the bill and I don't think for a bill of over £120 frozen anything is acceptable.
Negative,0,"How not to be disappointed?It was presented to us as one of the best Roman restaurants.
But had it not been for the setting, with so many beautiful bottles on the walls, and the kindness of the service, there was nothing but disappointment on the plate, whether it was the zucchini flowers with ricotta or the fresh pasta with summer truffles, tasteless and spoiled by the presence of useless grass. We will salute the Ornellaia which allowed us to dine on a more festive note."
Negative,0,"Bad tasting food difficult to digestWe didn't like the food that much.

The starters were tasteless

and hard to digest.

The pasta was nothing special.

The main course was cooked for too long.

The dessert was too creamy.

Overall, the food was nice to look at

but lacked finesse in terms of taste.

We didn't like the food at all and therefore had a restless night"
Negative,0,"Pretty dissappointing.I actually never write reviews for the restaurants, but for this one i just had to. The reason we decided to check this place out was only because of high ratings  on TA. I am still dissapointed about the choice we've made.Our dinner at this place was...well the right word for it would be BLAH... We have always dined at such wonderful places when visiting Rome before Ad Hoc. The atmosphere was very average and the way they seated people made it more uncomfortable. Do not even think to dress up for this one( even you think u r in Italy) it is very casual and reminded me of a coffee shop. I don't have anything bad to say about the service at our table, but nothing good either! They are really big on truffles on the menu, but that evening they were out of lots of things, so we did not have a lot to choose from.  The wine list is great tho. I did not see any managers on the floor, but the grumpy eastern European  looking man was very noticeable so as an owefully loud woman who was given the recipes to the guests next to us throughout our entire dinner. She was an employee or  my thought an owner and she was  really  loud to the point that I wanted to ask her to tune it down a little. Food was eatable and nothing to write home about till I got the cream brûlée. Instead of a nice and chilled on the inside and brown and crispy on the top I got Hot plate with Sprinckled  sugar on top.... My guess they just put it in the microwave instead of doing it the right way!!! Of course I didn't it touch it and we asked or the check. But no one even asked if something was wrong with it.  We did not complaint and just wanted to forget about an owefull experience , but the top position on TA list of restaurants in Rome is just making me sad again."
Negative,0,"SorryI'm afraid we were very let down by this restaurant.
We were left standing at the door for 5 minutes before being seated. We decided on the tasting menu for Land with wine. Although given a glass of prosecco when we were shown to our table, it took 35 minutes before we were served any food. 
Asparagus Roulade was overcooked.
Ravioli with Rabbit Ragout was very salty.
Ad Hoc Gnocchi were hard in the corners and I could have made a better sugo.
Saltimbocca alla Romana tasted like reconstituted meat in a roll.
Tiramisu was waterery and tasteless.
The service was fauning and pretentious.
Although I left alot on my plate uneaten I was never asked why until the dessert.
And finally as we were leaving we were given a cheap bottle of Spumante in a brown paper bag to take away. Why?
The only positive was that the wines were good.
All of this took almost 4 hours.
Would I recommend this restaurant? Absolutely not. Don't waste your time and money. There are far better places to eat in Rome."
Negative,0,"rotten starter - no apology. otherwise ok albeit overpriced10 of us ate on christmas day at Ad Hoc - we were seated in a seperate area which initally we thought would be good but ended up meaning we were ignored. One of our startes came and as we cut into the pasta dumping it was clear it was rotten (rotten fish is fairly easy to detect) we asked the waitress and she removed the plate without saying anything. our main courses came and they brought another of the starter, now without rotten crab inside but fairly empty because of it - still no apology. my aunt had eaten a piece before realising anything was wrong and was pretty upset about it.
the rest of the meal was ok but very expensive and the service continued to be pretty patchy. we werent offered anything off the bill or a dessert to say sorry - really disappointed"
Negative,0,"Overrated. Bad service.We walked in with a ressie to an empty restaurant, but for one couple. They jammed us in corner next to them, so we asked to move. She said she ""had to check""! It was absurd. They moved us begrudgingly, and we watched 3 couples get the same treatment. We did not like our food, and were disappointed."
Negative,0,"Very slow, average food, lack of wine, totally over-pricedVisited Ad Hoc for NYE with my husband and was very disappointed with the evening. It was a set menu with wine pairings for a set price of 190 Euros EACH. We arrived at 8pm and we're greeted with a small glass of prosecco, a nice touch but we then waited 1 hour for our starter and our first glass of wine. The starter was very average. We then waited 2 hours for our main and we we still hadn't had a wine refill so in the end we had to ask the waitress if we could purchase additional wine. The waitress gave us a refill but the fact we had to ask and had had 1 glass of prosecco and 1 glass of wine in 3 hours was just not good enough. The two couples next to us also asked for more wine.  One lady was literally falling asleep at the table. Two other couples were ordering espresso which we assumed was to help them to stay awake.  The main was again very average and cold. The 'sea' menu was mainly just deep fried fish and sea food. We complained again about the time it was taking and the fact that we had been without wine for a further 30 minutes (at least).  The atmosphere was awful and very flat as everyone was so frustrated and had only had 3 glasses of wine all evening so the New Year came and went without many people noticing. The couple next to us were still waiting to be served their main meal after midnight.  We had to complain twice about the time it was taking and the lack of wine which ruined the evening completely as we are not the complaining types. Overall the service was average and very, very slow, at 380 Euros for two it was completely and utterly over priced as the food at best was very average.  We believe the Ad Hoc tasting menu with wine is normally 70 Euros and I think hiking the price up to 190 Euros per person was a mistake as the food, service did not live up to the price. We have eaten at many nice restaurants and would have expected a lot more for a NYE meal for the price they charged. We wish we had popped into a local Trattoria and enjoyed the fireworks and atmosphere in the Pizazza del Popolo. Incidentally, we had planned to watch the fireworks in the Piazza del Popolo but missed them due to the fact that the meal in the end took 5 hours! A very, very disappointing evening."
Negative,0,"Poor serviceI can't comment on the food but the service was below par. We didn't have a reservation but it was still on the early side of dinner time. The restaurant had plenty of open tables however we were told they were full. When we asked about a reservation the next night we were told they were full for the next 2 nights, all this without looking at a reservation log book.
Needless to say we didn't try to dine here again."
Negative,0,"Unfortunately disappointingWe reserved a table through the website. This was very comfortable. We received a receipt. The atmorphere of the restaurant is very nice. The waitresses are very friendly, too. But it took very long until we could order. The gave us a complementary glas of prosecco. Overall the food was not really good except for the fettucine with truffels. The main course with meat was not good at all. We returned it to the kitchen. Overall the meal took 3.5 hours which was a lot of waiting. The restaurant was far too expensive for the value. After all the nice food we had in Rome in the small simple restaurants I would not go there again."
Negative,0,"Rude and inflexibleWe had a reservation for 4 people, but was joined by a 5th at the last minute. As this was a child we hoped this would not be a problem. This couldn't have been further from the truth. 

The lady that dealt with us could not have been less helpful, in fact she was bordering on rude and aggressive. If our request for an extra chair at the end of a table for 4 was so difficult for a restaurant to handle, fair enough, but at least decline our request in a polite, professional manner... Sadly not the case at Ad Hoc."
